,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,0,minfill,"   l2n2   l2n1  l0n1  l0n2   l1n2  l0n0   l1n0   l1n1  l2n0         p
0  True  False  True  True  False  True  False  False  True  0.028064",36,0,46,0.0794670581817627
0,No,6,9,0,0,mindegree,"    l2n2  l0n2   l1n1  l2n0   l0n0   l0n1   l1n0   l1n2   l2n1         p
0  False  True  False  True  False  False  False  False  False  0.040967",32,0,38,0.05845499038696289
0,No,6,9,0,0,mindegree,"   l2n2   l2n1  l0n0   l0n1  l1n1  l0n2   l1n0   l1n2  l2n0         p
0  True  False  True  False  True  True  False  False  True  0.068233",35,0,45,0.06430983543395996
0,No,6,9,0,0,mindegree,"    l2n1   l1n0   l2n2  l0n1   l0n0  l0n2  l1n1  l1n2  l2n0         p
0  False  False  False  True  False  True  True  True  True  0.100869",40,0,52,0.06424331665039062
0,No,6,9,0,0,mindegree,"   l2n1   l1n0  l2n2   l0n1  l0n2   l0n0   l1n1   l1n2  l2n0         p
0  True  False  True  False  True  False  False  False  True  0.082139",40,0,56,0.06585001945495605
0,No,6,9,0,0,mindegree,"    l2n0   l2n1   l0n0  l0n2   l0n1   l1n0  l1n1   l1n2   l2n2         p
0  False  False  False  True  False  False  True  False  False  0.109348",56,0,64,0.06280398368835449
0,No,6,9,0,0,mindegree,"    l2n2   l1n1  l2n0  l1n2   l2n1  l0n0  l0n1  l0n2  l1n0         p
0  False  False  True  True  False  True  True  True  True  0.065559",45,0,53,0.05854511260986328
0,No,6,9,0,0,mindegree,"    l2n1   l0n2   l1n1   l2n0   l0n1   l0n0  l1n0   l1n2   l2n2         p
0  False  False  False  False  False  False  True  False  False  0.067137",28,0,34,0.05835390090942383
0,No,6,9,0,0,mindegree,"    l2n2  l0n1   l1n0   l2n0   l0n0  l0n2   l1n1   l1n2   l2n1         p
0  False  True  False  False  False  True  False  False  False  0.044019",32,0,39,0.05818009376525879
0,No,6,9,0,0,mindegree,"   l2n1   l1n0   l2n0  l0n0   l0n2  l0n1  l1n1  l1n2   l2n2         p
0  True  False  False  True  False  True  True  True  False  0.086026",32,0,38,0.05584001541137695
0,No,6,9,0,0,mindegree,"   l2n2   l0n0  l1n1   l2n1  l0n1  l0n2  l1n0  l1n2  l2n0         p
0  True  False  True  False  True  True  True  True  True  0.030344",28,0,36,0.053028106689453125
0,No,6,9,0,0,mindegree,"    l2n2   l0n0   l1n1  l2n1  l0n1   l0n2   l1n0   l1n2   l2n0         p
0  False  False  False  True  True  False  False  False  False  0.080125",40,0,50,0.06627869606018066
0,No,6,9,0,0,mindegree,"   l1n0   l2n0  l1n1   l2n1  l2n2   l0n0   l0n1   l0n2  l1n2         p
0  True  False  True  False  True  False  False  False  True  0.066803",39,0,47,0.0576472282409668
0,No,6,9,0,0,mindegree,"   l2n0   l1n0  l2n2   l1n2   l2n1   l0n0  l0n1   l0n2   l1n1         p
0  True  False  True  False  False  False  True  False  False  0.069388",46,0,54,0.058139801025390625
0,No,6,9,0,0,mindegree,"   l2n0  l0n2   l1n0  l2n1  l0n0   l0n1   l1n1   l1n2  l2n2         p
0  True  True  False  True  True  False  False  False  True  0.060659",34,0,46,0.06569695472717285
0,No,6,9,0,0,mindegree,"   l2n0  l0n1  l1n1  l2n1   l0n0   l0n2   l1n0   l1n2   l2n2        p
0  True  True  True  True  False  False  False  False  False  0.07954",28,0,35,0.060714006423950195
0,No,6,9,0,0,mindegree,"    l2n0   l2n1  l0n0   l0n2  l1n2  l0n1   l1n0   l1n1   l2n2         p
0  False  False  True  False  True  True  False  False  False  0.026129",30,0,39,0.054708003997802734
0,No,6,9,0,0,mindegree,"    l2n1   l0n1   l1n2   l2n2  l0n0  l0n2   l1n0   l1n1   l2n0         p
0  False  False  False  False  True  True  False  False  False  0.038885",28,0,35,0.05870509147644043
0,No,6,9,0,0,mindegree,"   l0n2  l1n0   l2n1   l1n1   l2n0   l2n2  l0n0   l0n1   l1n2         p
0  True  True  False  False  False  False  True  False  False  0.075579",27,0,35,0.05898118019104004
0,No,6,9,0,0,mindegree,"    l2n0   l0n1  l1n0  l2n1   l0n0  l0n2  l1n1  l1n2  l2n2         p
0  False  False  True  True  False  True  True  True  True  0.208806",40,0,48,0.06299281120300293
0,No,6,9,0,0,mindegree,"    l2n1   l2n0  l0n0  l0n2   l1n1  l0n1   l1n0  l1n2  l2n2         p
0  False  False  True  True  False  True  False  True  True  0.046765",31,0,41,0.05766916275024414
0,No,6,9,0,0,mindegree,"   l1n0  l2n0  l0n1  l1n1  l2n2   l2n1  l0n0  l0n2  l1n2         p
0  True  True  True  True  True  False  True  True  True  0.051565",27,0,37,0.0572507381439209
0,No,6,9,0,0,mindegree,"   l2n1   l1n1  l2n2   l0n2   l0n0  l0n1   l1n0  l1n2   l2n0         p
0  True  False  True  False  False  True  False  True  False  0.032023",32,0,39,0.054878950119018555
0,No,6,9,0,0,mindegree,"   l2n0   l1n1   l2n2  l0n1   l0n2  l0n0   l1n0   l1n2  l2n1         p
0  True  False  False  True  False  True  False  False  True  0.069373",32,0,38,0.056886911392211914
0,No,6,9,0,0,mindegree,"    l2n2  l1n2  l2n1   l0n1  l0n2  l0n0  l1n0  l1n1  l2n0         p
0  False  True  True  False  True  True  True  True  True  0.128077",34,0,44,0.05912184715270996
0,No,6,9,0,0,mindegree,"   l2n1  l1n0  l2n0   l0n0   l0n1  l0n2  l1n1   l1n2  l2n2         p
0  True  True  True  False  False  True  True  False  True  0.042201",44,0,54,0.06626605987548828
0,No,6,9,0,0,mindegree,"    l2n0  l2n1   l0n1   l0n2   l1n0  l0n0   l1n1   l1n2   l2n2         p
0  False  True  False  False  False  True  False  False  False  0.062186",36,0,46,0.06875395774841309
0,No,6,9,0,0,mindegree,"   l2n0  l1n1  l2n1  l0n2  l0n0   l0n1  l1n0  l1n2  l2n2         p
0  True  True  True  True  True  False  True  True  True  0.054813",32,0,38,0.05306601524353027
0,No,6,9,0,0,mindegree,"   l2n2   l0n2  l1n2  l2n0   l0n1   l0n0  l1n0   l1n1   l2n1         p
0  True  False  True  True  False  False  True  False  False  0.167917",28,0,34,0.05329489707946777
0,No,6,9,0,0,mindegree,"   l0n1  l1n1   l2n0   l1n2  l2n2   l2n1  l0n0   l0n2  l1n0         p
0  True  True  False  False  True  False  True  False  True  0.321333",27,0,37,0.06576299667358398
0,No,6,9,0,0,mindegree,"    l1n0  l2n1  l0n2  l1n1   l2n2  l2n0  l0n0  l0n1  l1n2         p
0  False  True  True  True  False  True  True  True  True  0.059393",26,0,34,0.054875850677490234
0,No,6,9,0,0,random,"   l2n1  l1n1   l0n1  l1n0  l2n0  l2n2   l0n0   l1n2  l0n2         p
0  True  True  False  True  True  True  False  False  True  0.081893",30,0,39,0.05563807487487793
0,No,6,9,0,0,random,"    l2n1   l2n0   l1n0  l0n0  l0n1  l0n2  l2n2   l1n2  l1n1        p
0  False  False  False  True  True  True  True  False  True  0.07584",28,0,42,0.06291818618774414
0,No,6,9,0,0,random,"    l2n1  l1n0  l0n2  l2n0  l1n1   l0n1  l1n2  l2n2   l0n0         p
0  False  True  True  True  True  False  True  True  False  0.101984",48,0,61,0.06623411178588867
0,No,6,9,0,0,random,"   l2n2  l1n2  l0n0  l2n0  l0n1   l0n2   l2n1  l1n0   l1n1         p
0  True  True  True  True  True  False  False  True  False  0.054346",40,0,55,0.062380075454711914
0,No,6,9,0,0,random,"   l2n1   l1n0  l2n2   l0n2  l0n1   l1n1   l0n0  l1n2   l2n0         p
0  True  False  True  False  True  False  False  True  False  0.155201",24,0,36,0.05355715751647949
0,No,6,9,0,0,random,"    l1n2  l0n1   l2n1   l2n0   l0n0   l0n2  l1n0  l2n2   l1n1         p
0  False  True  False  False  False  False  True  True  False  0.142246",34,0,43,0.05584096908569336
0,No,6,9,0,0,random,"   l1n2   l1n0  l2n1   l2n0   l0n0  l0n1  l0n2  l1n1   l2n2         p
0  True  False  True  False  False  True  True  True  False  0.053601",45,0,54,0.08106708526611328
0,No,6,9,0,0,random,"    l2n0   l2n1  l1n1  l0n2   l1n2  l2n2   l0n0  l0n1   l1n0       p
0  False  False  True  True  False  True  False  True  False  0.0959",28,0,38,0.05296897888183594
0,No,6,9,0,0,random,"   l2n1   l1n2   l2n0  l2n2   l1n1   l1n0  l0n1  l0n2   l0n0        p
0  True  False  False  True  False  False  True  True  False  0.05879",100,0,112,0.06355118751525879
0,No,6,9,0,0,random,"   l2n2   l1n2  l0n2  l2n0  l1n0  l0n0  l1n1  l2n1  l0n1         p
0  True  False  True  True  True  True  True  True  True  0.078137",42,0,52,0.0582730770111084
0,No,6,9,0,0,random,"   l2n2   l0n1   l1n0   l2n1  l0n2   l1n2   l0n0  l2n0   l1n1         p
0  True  False  False  False  True  False  False  True  False  0.058482",40,0,51,0.06014513969421387
0,No,6,9,0,0,random,"   l1n1   l1n0  l0n0   l0n1   l2n2   l2n0  l2n1  l0n2   l1n2         p
0  True  False  True  False  False  False  True  True  False  0.198934",55,0,67,0.06246018409729004
0,No,6,9,0,0,random,"   l1n1   l2n0  l1n2   l0n1   l2n1  l2n2   l0n0  l1n0  l0n2         p
0  True  False  True  False  False  True  False  True  True  0.067748",31,0,40,0.05935811996459961
0,No,6,9,0,0,random,"   l2n1  l1n0   l2n0  l0n0  l1n1  l0n1  l0n2   l1n2   l2n2         p
0  True  True  False  True  True  True  True  False  False  0.059679",70,0,77,0.06485319137573242
0,No,6,9,0,0,random,"    l1n0   l0n0   l2n2   l0n1  l0n2   l2n1   l1n1   l1n2   l2n0         p
0  False  False  False  False  True  False  False  False  False  0.032563",36,0,50,0.07204699516296387
0,No,6,9,0,0,random,"   l2n1  l2n2   l1n0  l1n1  l2n0  l0n0  l1n2   l0n1   l0n2         p
0  True  True  False  True  True  True  True  False  False  0.153074",187,0,231,0.09001421928405762
0,No,6,9,0,0,random,"    l2n1   l0n0  l0n1  l0n2  l1n0  l2n0   l1n1   l1n2  l2n2         p
0  False  False  True  True  True  True  False  False  True  0.054129",46,0,54,0.0666799545288086
0,No,6,9,0,0,random,"    l1n0   l1n1   l0n0   l0n1  l2n1   l2n0   l0n2  l1n2  l2n2         p
0  False  False  False  False  True  False  False  True  True  0.090618",55,0,65,0.07841324806213379
0,No,6,9,0,0,random,"    l1n1  l2n2   l2n0   l1n2  l0n0  l0n1  l2n1  l1n0  l0n2         p
0  False  True  False  False  True  True  True  True  True  0.049547",30,0,40,0.06392812728881836
0,No,6,9,0,0,random,"    l2n1  l1n1  l2n2   l0n0   l0n2  l2n0   l0n1  l1n2   l1n0         p
0  False  True  True  False  False  True  False  True  False  0.062192",36,0,54,0.062452077865600586
0,No,6,9,0,0,random,"    l2n1  l1n0   l0n2  l0n1  l1n1  l0n0  l1n2  l2n0   l2n2         p
0  False  True  False  True  True  True  True  True  False  0.067194",76,0,84,0.06703424453735352
0,No,6,9,0,0,random,"    l2n1   l0n0   l1n2  l0n2  l2n0   l1n0  l2n2   l0n1   l1n1        p
0  False  False  False  True  True  False  True  False  False  0.03538",38,0,50,0.05564999580383301
0,No,6,9,0,0,random,"    l2n0  l1n2  l0n2   l1n0  l0n0   l1n1   l0n1  l2n1  l2n2        p
0  False  True  True  False  True  False  False  True  True  0.02581",68,0,79,0.07031393051147461
0,No,6,9,0,0,random,"   l0n0   l2n2  l1n1  l1n2  l2n1  l0n2   l0n1   l1n0   l2n0         p
0  True  False  True  True  True  True  False  False  False  0.048642",26,0,34,0.05362892150878906
0,No,6,9,0,0,random,"    l1n1   l2n0   l2n2  l0n1  l0n2  l1n2  l0n0   l1n0  l2n1         p
0  False  False  False  True  True  True  True  False  True  0.075674",48,0,56,0.10248303413391113
0,No,6,9,0,0,random,"   l2n2  l2n1   l0n2   l0n1  l0n0  l1n0   l1n1  l2n0  l1n2         p
0  True  True  False  False  True  True  False  True  True  0.131207",40,0,50,0.05218315124511719
0,No,6,9,0,0,random,"    l2n2   l1n1  l1n2   l0n1   l2n0  l2n1   l0n2   l1n0   l0n0         p
0  False  False  True  False  False  True  False  False  False  0.114278",46,0,55,0.061460018157958984
0,No,6,9,0,0,random,"   l1n2   l2n0   l1n1   l2n2  l0n0   l1n0   l0n2   l0n1  l2n1         p
0  True  False  False  False  True  False  False  False  True  0.027995",52,0,58,0.06207990646362305
0,No,6,9,0,0,random,"    l2n1   l2n2  l1n1   l0n2   l0n1   l1n2  l0n0   l2n0  l1n0         p
0  False  False  True  False  False  False  True  False  True  0.061807",45,0,59,0.06856203079223633
0,No,6,9,0,0,random,"    l1n2   l2n1   l2n0  l0n2  l2n2  l1n0   l1n1  l0n1  l0n0         p
0  False  False  False  True  True  True  False  True  True  0.037126",60,0,72,0.06592631340026855
