,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,12,9,0,0,minfill,"          p   l2n2  l2n0   l0n0   l0n2  l0n1  l1n0  l1n1   l1n2   l2n1
5  0.042437  False  True  False  False  True  True  True  False  False
9  0.042437   True  True  False  False  True  True  True  False  False",104,0,116,0.08342909812927246
0,No,12,9,0,0,mindegree,"          p  l2n1  l2n0   l0n0   l0n2   l0n1  l1n0   l1n1   l1n2  l2n2
0  0.098958  True  True  False  False  False  True  False  False  True",136,0,162,0.07497501373291016
0,No,13,9,0,0,mindegree,"          p  l2n0   l2n1  l2n2   l1n2  l0n0   l0n1  l0n2  l1n0  l1n1
5  0.104659  True  False  True  False  True  False  True  True  True",156,0,128,0.07186102867126465
0,No,12,9,0,0,mindegree,"           p  l2n1  l2n2   l2n0   l1n0   l0n1   l0n0  l0n2   l1n1  l1n2
10  0.073633  True  True  False  False  False  False  True  False  True",104,0,128,0.07030200958251953
0,No,11,9,0,0,mindegree,"          p   l2n2  l2n1  l0n2   l0n0   l0n1  l1n0  l1n1  l1n2  l2n0
4  0.062701  False  True  True  False  False  True  True  True  True",100,0,97,0.07167601585388184
0,No,11,9,0,0,mindegree,"          p  l2n2   l2n0  l2n1  l1n0   l0n2   l0n0  l0n1   l1n1  l1n2
2  0.102214  True  False  True  True  False  False  True  False  True",135,0,129,0.0723116397857666
0,No,14,9,0,0,mindegree,"          p   l2n2  l2n0   l2n1   l0n0   l0n2   l0n1  l1n0  l1n1   l1n2
4  0.206429  False  True  False  False  False  False  True  True  False",135,0,171,0.07619094848632812
0,No,14,9,0,0,mindegree,"          p   l2n0  l2n2  l2n1  l0n2   l0n0  l0n1  l1n0   l1n1   l1n2
6  0.086928  False  True  True  True  False  True  True  False  False",136,0,151,0.07302713394165039
0,No,8,9,0,0,mindegree,"          p  l2n1   l2n2  l1n2   l0n2   l0n0   l0n1   l1n0   l1n1   l2n0
0  0.091162  True  False  True  False  False  False  False  False  False",56,0,64,0.06388401985168457
0,No,10,9,0,0,mindegree,"          p   l2n0  l2n1  l2n2  l1n1   l1n2   l0n0   l0n1  l0n2   l1n0
5  0.035891  False  True  True  True  False  False  False  True  False",99,0,101,0.06859898567199707
0,No,16,9,0,0,mindegree,"         p   l2n0   l2n1  l2n2  l0n1  l0n0  l0n2   l1n0   l1n1   l1n2
6  0.05708  False  False  True  True  True  True  False  False  False",142,0,198,0.07539916038513184
0,No,13,9,0,0,mindegree,"          p  l2n1   l2n0  l2n2  l0n0   l0n1  l0n2   l1n0   l1n1   l1n2
7  0.046681  True  False  True  True  False  True  False  False  False",126,0,130,0.06978201866149902
0,No,11,9,0,0,mindegree,"          p  l2n0  l2n1   l2n2   l1n0  l0n0  l0n1   l0n2   l1n1  l1n2
3  0.056033  True  True  False  False  True  True  False  False  True",72,0,76,0.07401800155639648
0,No,9,9,0,0,mindegree,"          p   l2n2   l0n1  l0n0  l0n2   l1n0  l2n1   l1n1  l1n2   l2n0
2  0.083451  False  False  True  True  False  True  False  True  False",64,0,76,0.07259798049926758
0,No,12,9,0,0,mindegree,"           p  l2n0   l2n2  l2n1   l0n1   l0n2  l0n0   l1n0   l1n1  l1n2
11  0.073923  True  False  True  False  False  True  False  False  True",170,0,192,0.07444310188293457
0,No,12,9,0,0,mindegree,"          p  l2n0   l0n1  l0n2  l0n0  l2n1  l1n0  l1n1   l1n2   l2n2
7  0.074991  True  False  True  True  True  True  True  False  False",108,0,126,0.08032631874084473
0,No,12,9,0,0,mindegree,"          p   l0n0  l0n2  l0n1  l2n0  l2n1   l1n0  l1n1  l1n2   l2n2
7  0.034507  False  True  True  True  True  False  True  True  False",156,0,158,0.07867860794067383
0,No,12,9,0,0,mindegree,"          p  l2n1   l2n0   l0n1   l0n0  l0n2  l1n0  l1n1   l1n2   l2n2
1  0.046923  True  False  False  False  True  True  True  False  False",88,0,94,0.07431912422180176
0,No,13,9,0,0,mindegree,"          p   l2n2   l2n0   l2n1  l1n0   l0n0   l0n1   l0n2  l1n1   l1n2
0  0.045686  False  False  False  True  False  False  False  True  False",147,0,150,0.0781412124633789
0,No,11,9,0,0,mindegree,"          p   l2n0  l2n1   l0n1  l0n2   l0n0  l1n0   l1n1   l1n2  l2n2
3  0.047726  False  True  False  True  False  True  False  False  True",80,0,104,0.0709841251373291
0,No,13,9,0,0,mindegree,"           p  l2n0   l2n2  l0n0   l0n1  l0n2   l1n0  l1n1  l1n2  l2n1
13  0.165219  True  False  True  False  True  False  True  True  True",172,0,242,0.07947492599487305
0,No,9,9,0,0,mindegree,"   l2n0  l2n1  l1n2   l2n2  l1n0   l0n0   l0n1  l0n2   l1n1         p
0  True  True  True  False  True  False  False  True  False  0.050415",104,0,95,0.07047080993652344
