,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,0,5,random,"   l2n1  l0n2  l1n2  l0n0        p
0  True  True  True  True  0.58597",12,8,10,0.032189369201660156
0,No,6,9,0,5,random,"    l1n2   l1n0  l2n2  l2n0   l1n1         p
0  False  False  True  True  False  0.142694",20,16,12,0.05899953842163086
0,No,6,9,0,5,random,"    l2n0  l1n1   l0n1   l1n2         p
0  False  True  False  False  0.343599",18,12,12,0.04399991035461426
0,No,6,9,0,5,random,"    l1n0   l0n0  l2n1   l1n1         p
0  False  False  True  False  0.622644",26,20,12,0.04700589179992676
0,No,6,9,0,5,random,"   l2n2   l0n2   l1n1   l2n1  l0n1         p
0  True  False  False  False  True  0.279629",96,80,26,0.06703591346740723
0,No,6,9,0,5,random,"   l2n2  l1n1   l0n1  l0n2   l1n0         p
0  True  True  False  True  False  0.242727",32,20,18,0.05304074287414551
0,No,6,9,0,5,random,"          p   l2n1  l0n0  l1n0
0  0.266475  False  True  True",22,16,14,0.03496909141540527
0,No,6,9,0,5,random,"    l1n1  l2n1   l2n0         p
0  False  True  False  0.432384",12,12,6,0.036017656326293945
0,No,6,9,0,5,random,"   l0n0   l1n0  l0n1  l0n2  l2n2         p
0  True  False  True  True  True  0.339412",28,16,18,0.04699850082397461
0,No,6,9,0,5,random,"    l2n0  l1n2  l2n1  l1n1         p
0  False  True  True  True  0.112085",22,20,10,0.04900002479553223
0,No,6,9,0,5,random,"   l0n0   l1n2  l2n2   l0n2         p
0  True  False  True  False  0.423662",8,4,10,0.03400015830993652
0,No,6,9,0,5,random,"   l2n0  l2n2   l1n2   l0n1         p
0  True  True  False  False  0.211546",122,116,16,0.06004524230957031
0,No,6,9,0,5,minfill,"    l1n0  l0n2  l0n0   l1n2  l2n0         p
0  False  True  True  False  True  0.165215",28,16,19,0.061289072036743164
0,No,6,9,0,5,minfill,"    l0n2  l1n1  l0n1         p
0  False  True  True  0.417781",10,8,8,0.035002946853637695
0,No,6,9,0,5,minfill,"    l2n2  l0n1  l2n1         p
0  False  True  True  0.191074",8,8,6,0.0429990291595459
0,No,6,9,0,5,minfill,"          p   l0n0   l2n0   l0n1   l1n1
0  0.352084  False  False  False  False",51,40,19,0.07100129127502441
0,No,6,9,0,5,minfill,"    l1n2  l0n0  l0n1  l2n1         p
0  False  True  True  True  0.230202",22,16,12,0.053002357482910156
0,No,6,9,0,5,minfill,"    l0n0   l0n2   l1n1  l0n1         p
0  False  False  False  True  0.254408
0  False  False   True  True  0.254408",0,0,8,0.029027700424194336
0,No,6,9,0,5,minfill,"   l1n0  l2n2  l1n1   l1n2         p
0  True  True  True  False  0.249411",16,16,8,0.05500078201293945
0,No,6,9,0,5,minfill,"    l1n0  l0n1  l1n1   l2n0         p
0  False  True  True  False  0.216818",16,12,10,0.04401397705078125
0,No,6,9,0,5,minfill,"          p  l0n2   l1n2
0  0.771072  True  False",12,8,6,0.02161407470703125
0,No,6,9,0,5,minfill,"   l1n2   l0n0  l2n2   l0n1   l1n0        p
0  True  False  True  False  False  0.24714",36,20,21,0.06904363632202148
0,No,6,9,0,5,minfill,"    l0n0  l1n2   l0n1        p
0  False  True  False  0.20475
1   True  True  False  0.20475",2,0,8,0.026000261306762695
0,No,6,9,0,5,minfill,"   l0n1   l2n2   l1n2   l0n2         p
0  True  False  False  False  0.188444",0,0,8,0.02700018882751465
